# Sovereign default / restructuring events from the Bank of Canada CRAG
# database. Auto-generated by scripts/fetch_crag_defaults.py.
# Schema matches what backend/credit_default/defaults.py expects.
iso3,start_year,end_year,event_type,instrument,source,notes
MNG,2008,2012,arrears,domestic,CRAG,BoC creditor: Domestic arrears
MNE,2003,2005,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
MNE,2007,2007,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
MNE,2011,2012,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
MNE,2006,2011,arrears,domestic,CRAG,BoC creditor: Domestic arrears
MNE,2013,2013,arrears,domestic,CRAG,BoC creditor: Domestic arrears
MNE,2015,2015,arrears,domestic,CRAG,BoC creditor: Domestic arrears
MNE,2019,2022,arrears,domestic,CRAG,BoC creditor: Domestic arrears
MAR,1982,1983,paris_club,paris_club,CRAG,BoC creditor: Paris Club
MAR,1985,1992,paris_club,paris_club,CRAG,BoC creditor: Paris Club
MAR,1970,1970,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
MAR,1972,2008,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
MAR,2011,2011,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
MAR,2017,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
MAR,1984,1984,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
MAR,1986,1987,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
MAR,1989,1990,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
MAR,1976,1976,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
MAR,1978,1978,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
MAR,1981,1985,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
MAR,1987,2003,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
MAR,2007,2008,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
MAR,1987,2014,arrears,domestic,CRAG,BoC creditor: Domestic arrears
MAR,2016,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
MOZ,1983,1999,paris_club,paris_club,CRAG,BoC creditor: Paris Club
MOZ,2001,2002,paris_club,paris_club,CRAG,BoC creditor: Paris Club
MOZ,2007,2007,paris_club,paris_club,CRAG,BoC creditor: Paris Club
MOZ,2017,2022,paris_club,paris_club,CRAG,BoC creditor: Paris Club
MOZ,1988,2007,paris_club,paris_club,CRAG,BoC creditor: China
MOZ,2010,2010,paris_club,paris_club,CRAG,BoC creditor: China
MOZ,2012,2012,paris_club,paris_club,CRAG,BoC creditor: China
MOZ,2015,,paris_club,paris_club,CRAG,BoC creditor: China
MOZ,1984,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
MOZ,1980,1980,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
MOZ,1985,1994,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
MOZ,2006,2007,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
MOZ,2016,,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
MOZ,2015,,default,external_bond,CRAG,BoC creditor: FC bonds
MOZ,1984,2001,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
MOZ,2007,2007,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
MOZ,2009,2009,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
MOZ,2011,2012,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
MOZ,2014,2021,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
MOZ,1980,1980,default,domestic,CRAG,BoC creditor: LC debt
MOZ,1991,1994,arrears,domestic,CRAG,BoC creditor: Domestic arrears
MOZ,1996,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
MMR,2008,2013,paris_club,paris_club,CRAG,BoC creditor: Paris Club
MMR,1986,1986,paris_club,paris_club,CRAG,BoC creditor: China
MMR,1991,,paris_club,paris_club,CRAG,BoC creditor: China
MMR,1976,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
MMR,1987,,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
MMR,1964,1964,default,domestic,CRAG,BoC creditor: LC debt
MMR,1984,1984,default,domestic,CRAG,BoC creditor: LC debt
MMR,1987,1987,default,domestic,CRAG,BoC creditor: LC debt
NAM,1997,1997,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NAM,2016,2016,arrears,domestic,CRAG,BoC creditor: Domestic arrears
NAM,2019,2019,arrears,domestic,CRAG,BoC creditor: Domestic arrears
NRU,2021,2021,paris_club,paris_club,CRAG,BoC creditor: China
NRU,2001,2007,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NRU,2022,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NRU,2003,2004,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
NRU,1994,2021,default,external_bond,CRAG,BoC creditor: FC bonds
NRU,2006,2022,arrears,domestic,CRAG,BoC creditor: Domestic arrears
NPL,1994,1999,paris_club,paris_club,CRAG,BoC creditor: China
NPL,2017,2017,paris_club,paris_club,CRAG,BoC creditor: China
NPL,2021,2021,paris_club,paris_club,CRAG,BoC creditor: China
NPL,1986,2004,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NPL,2010,2010,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NPL,2012,2012,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NPL,2020,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NPL,1987,1987,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
NPL,1991,2001,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
ANT,1997,1997,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
ANT,2010,2010,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
ANT,1979,1983,arrears,domestic,CRAG,BoC creditor: Domestic arrears
ANT,1985,2009,arrears,domestic,CRAG,BoC creditor: Domestic arrears
NIC,1991,1991,paris_club,paris_club,CRAG,BoC creditor: Paris Club
NIC,1994,2004,paris_club,paris_club,CRAG,BoC creditor: Paris Club
NIC,1992,1993,paris_club,paris_club,CRAG,BoC creditor: China
NIC,1996,,paris_club,paris_club,CRAG,BoC creditor: China
NIC,1973,1973,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NIC,1975,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NIC,1978,2008,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
NIC,2003,2004,default,external_bond,CRAG,BoC creditor: FC bonds
NIC,2008,2008,default,external_bond,CRAG,BoC creditor: FC bonds
NIC,1975,2007,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
NIC,2017,2017,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
NIC,1988,1988,default,domestic,CRAG,BoC creditor: LC debt
NIC,1994,1994,default,domestic,CRAG,BoC creditor: LC debt
NIC,1996,1996,default,domestic,CRAG,BoC creditor: LC debt
NIC,1999,1999,default,domestic,CRAG,BoC creditor: LC debt
NIC,2002,2003,default,domestic,CRAG,BoC creditor: LC debt
NIC,2005,2005,default,domestic,CRAG,BoC creditor: LC debt
NIC,2008,2008,default,domestic,CRAG,BoC creditor: LC debt
NIC,1988,1988,arrears,domestic,CRAG,BoC creditor: Domestic arrears
NIC,2000,2000,arrears,domestic,CRAG,BoC creditor: Domestic arrears
NER,1983,2006,paris_club,paris_club,CRAG,BoC creditor: Paris Club
NER,1992,2001,paris_club,paris_club,CRAG,BoC creditor: China
NER,2003,2014,paris_club,paris_club,CRAG,BoC creditor: China
NER,2016,2021,paris_club,paris_club,CRAG,BoC creditor: China
NER,2023,,paris_club,paris_club,CRAG,BoC creditor: China
NER,1971,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NER,1984,1984,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
NER,1986,1991,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
NER,2023,,default,external_bond,CRAG,BoC creditor: FC bonds
NER,1975,1976,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
NER,1979,1983,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
NER,1985,1994,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
NER,2000,2001,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
NER,2004,2010,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
NER,1979,2018,arrears,domestic,CRAG,BoC creditor: Domestic arrears
NER,2022,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
NGA,1986,1986,paris_club,paris_club,CRAG,BoC creditor: Paris Club
NGA,1988,1991,paris_club,paris_club,CRAG,BoC creditor: Paris Club
NGA,1995,2006,paris_club,paris_club,CRAG,BoC creditor: Paris Club
NGA,2013,2014,paris_club,paris_club,CRAG,BoC creditor: China
NGA,1970,1975,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NGA,1977,1985,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NGA,1987,2006,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NGA,2011,2011,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NGA,2013,2014,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NGA,2019,2020,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NGA,2022,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
NGA,1982,1992,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
NGA,1987,1988,default,external_bond,CRAG,BoC creditor: FC bonds
NGA,1992,1992,default,external_bond,CRAG,BoC creditor: FC bonds
NGA,2001,2001,default,external_bond,CRAG,BoC creditor: FC bonds
NGA,2004,2005,default,external_bond,CRAG,BoC creditor: FC bonds
NGA,1970,1970,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
NGA,1972,1977,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
NGA,1981,2004,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
NGA,1967,1967,default,domestic,CRAG,BoC creditor: LC debt
NGA,1970,1970,default,domestic,CRAG,BoC creditor: LC debt
NGA,1984,1984,default,domestic,CRAG,BoC creditor: LC debt
NGA,1995,1996,default,domestic,CRAG,BoC creditor: LC debt
NGA,1967,1967,arrears,domestic,CRAG,BoC creditor: Domestic arrears
NGA,1984,1984,arrears,domestic,CRAG,BoC creditor: Domestic arrears
NGA,1992,2021,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PAK,1972,1972,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PAK,1974,1974,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PAK,1981,1981,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PAK,1999,1999,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PAK,2001,2002,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PAK,1998,1998,paris_club,paris_club,CRAG,BoC creditor: China
PAK,2000,2002,paris_club,paris_club,CRAG,BoC creditor: China
PAK,2020,2021,paris_club,paris_club,CRAG,BoC creditor: China
PAK,1960,1960,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PAK,1973,1980,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PAK,1982,1984,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PAK,1989,1991,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PAK,1998,2005,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PAK,2007,2008,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PAK,2020,2022,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PAK,1998,1999,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
PAK,1999,1999,default,external_bond,CRAG,BoC creditor: FC bonds
PAK,1989,2002,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
PAK,1998,2000,default,domestic,CRAG,BoC creditor: LC debt
PAK,1998,2000,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PAK,2009,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PLW,1991,1991,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PLW,1993,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PAN,1985,1985,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PAN,1989,1991,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PAN,1984,2004,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PAN,2006,2008,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PAN,1970,1970,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
PAN,1983,1996,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
PAN,1987,1994,default,external_bond,CRAG,BoC creditor: FC bonds
PAN,1998,1998,default,external_bond,CRAG,BoC creditor: FC bonds
PAN,1980,2001,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
PAN,1988,1994,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PAN,2002,2002,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PAN,2004,2005,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PAN,2015,2020,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PNG,2020,2021,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PNG,2008,2008,paris_club,paris_club,CRAG,BoC creditor: China
PNG,2014,,paris_club,paris_club,CRAG,BoC creditor: China
PNG,1996,1996,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PNG,1998,1998,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PNG,2002,2002,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PNG,2013,2014,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PNG,2016,2021,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PNG,2013,2013,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
PNG,1988,1989,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PNG,1994,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PRY,1990,1990,paris_club,paris_club,CRAG,BoC creditor: China
PRY,1992,1993,paris_club,paris_club,CRAG,BoC creditor: China
PRY,1996,2003,paris_club,paris_club,CRAG,BoC creditor: China
PRY,1978,2008,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PRY,2017,2017,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PRY,1986,1993,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
PRY,2002,2004,default,external_bond,CRAG,BoC creditor: FC bonds
PRY,1970,,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
PRY,2002,2005,default,domestic,CRAG,BoC creditor: LC debt
PRY,1990,2004,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PER,1968,1969,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PER,1978,1978,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PER,1983,1996,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PER,1983,2012,paris_club,paris_club,CRAG,BoC creditor: China
PER,1982,2016,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PER,2022,2022,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PER,1968,1968,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
PER,1970,1970,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
PER,1976,1976,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
PER,1978,1980,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
PER,1983,1997,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
PER,1968,1968,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
PER,1980,2010,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
PER,1980,2022,default,domestic,CRAG,BoC creditor: LC debt
PER,2013,2013,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PHL,1983,1984,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PHL,1986,1989,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PHL,1991,1991,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PHL,1994,1994,paris_club,paris_club,CRAG,BoC creditor: Paris Club
PHL,1985,1991,paris_club,paris_club,CRAG,BoC creditor: China
PHL,1983,1993,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PHL,1996,1996,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PHL,1998,1998,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PHL,2006,2006,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PHL,2008,2008,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PHL,1970,1970,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
PHL,1983,1992,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
PHL,1976,1993,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
PHL,1997,1998,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
PHL,1989,1989,arrears,domestic,CRAG,BoC creditor: Domestic arrears
POL,1980,1992,paris_club,paris_club,CRAG,BoC creditor: Paris Club
POL,1986,1997,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
POL,1981,1994,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
POL,1960,1976,default,external_bond,CRAG,BoC creditor: FC bonds
POL,1986,2002,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
POL,1991,1991,arrears,domestic,CRAG,BoC creditor: Domestic arrears
POL,1993,2001,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PRT,2013,2013,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
PRT,2008,2017,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PRI,2015,2022,default,external_bond,CRAG,BoC creditor: FC bonds
ROU,1982,1983,paris_club,paris_club,CRAG,BoC creditor: Paris Club
ROU,1982,1983,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
ROU,1997,2020,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
ROU,1981,1983,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
ROU,1986,1986,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
ROU,1960,1976,default,external_bond,CRAG,BoC creditor: FC bonds
ROU,1998,2011,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
ROU,1985,1989,arrears,domestic,CRAG,BoC creditor: Domestic arrears
ROU,1993,1993,arrears,domestic,CRAG,BoC creditor: Domestic arrears
ROU,2008,2014,arrears,domestic,CRAG,BoC creditor: Domestic arrears
RWA,1998,1998,paris_club,paris_club,CRAG,BoC creditor: Paris Club
RWA,2002,2005,paris_club,paris_club,CRAG,BoC creditor: Paris Club
RWA,1987,2008,paris_club,paris_club,CRAG,BoC creditor: China
RWA,1976,1977,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
RWA,1979,1980,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
RWA,1984,1984,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
RWA,1986,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
RWA,1993,2004,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
RWA,1989,1990,default,domestic,CRAG,BoC creditor: LC debt
RWA,1995,1999,default,domestic,CRAG,BoC creditor: LC debt
RWA,1989,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
KNA,2011,2012,paris_club,paris_club,CRAG,BoC creditor: Paris Club
KNA,1989,1989,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
KNA,1992,2002,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
KNA,2004,2010,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
KNA,2011,2014,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
KNA,2016,2016,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
KNA,2011,2013,default,external_bond,CRAG,BoC creditor: FC bonds
KNA,1994,1995,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
KNA,1997,2010,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
KNA,2011,2015,arrears,domestic,CRAG,BoC creditor: Domestic arrears
LCA,1987,1995,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
LCA,2004,2004,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
LCA,2007,2012,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
LCA,2015,2018,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
LCA,2021,2021,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
LCA,1987,1988,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
LCA,1990,1990,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
LCA,2003,2003,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
LCA,2007,2011,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
LCA,2021,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
VCT,1983,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
VCT,1987,1988,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
VCT,1995,1997,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
VCT,2001,2005,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
VCT,2007,2009,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
VCT,2009,2019,arrears,domestic,CRAG,BoC creditor: Domestic arrears
WSM,2020,2021,paris_club,paris_club,CRAG,BoC creditor: Paris Club
WSM,2006,2006,paris_club,paris_club,CRAG,BoC creditor: China
WSM,2020,2021,paris_club,paris_club,CRAG,BoC creditor: China
WSM,1981,1985,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
WSM,1988,1989,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
WSM,1991,1991,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
WSM,1993,1993,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
WSM,1996,1997,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
WSM,2001,2002,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
WSM,2009,2009,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
WSM,2012,2012,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
WSM,2020,2020,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
WSM,1974,1974,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
WSM,1993,1993,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
STP,2000,2000,paris_club,paris_club,CRAG,BoC creditor: Paris Club
STP,2005,2018,paris_club,paris_club,CRAG,BoC creditor: Paris Club
STP,2020,2020,paris_club,paris_club,CRAG,BoC creditor: Paris Club
STP,1986,1997,paris_club,paris_club,CRAG,BoC creditor: China
STP,1999,2018,paris_club,paris_club,CRAG,BoC creditor: China
STP,1983,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
STP,1987,1994,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
STP,1985,1995,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
STP,1997,1997,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
STP,1999,1999,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
STP,2021,,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
STP,2005,2006,default,domestic,CRAG,BoC creditor: LC debt
STP,1990,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SEN,1981,1983,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SEN,1985,1987,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SEN,1989,1991,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SEN,1994,2000,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SEN,2002,2004,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SEN,1985,1989,paris_club,paris_club,CRAG,BoC creditor: China
SEN,1994,1995,paris_club,paris_club,CRAG,BoC creditor: China
SEN,2006,2007,paris_club,paris_club,CRAG,BoC creditor: China
SEN,2011,2011,paris_club,paris_club,CRAG,BoC creditor: China
SEN,1971,1975,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SEN,1983,2011,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SEN,2013,2013,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SEN,2015,2015,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SEN,2020,2021,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SEN,1981,1985,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SEN,1990,1990,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SEN,1992,1996,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SEN,1971,1971,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SEN,1973,1975,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SEN,1981,1985,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SEN,1987,1987,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SEN,1989,1996,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SEN,1982,1994,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SEN,2000,2000,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SEN,2004,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SRB,2000,2002,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SRB,2002,2009,paris_club,paris_club,CRAG,BoC creditor: China
SRB,1992,2007,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SRB,1992,1992,default,external_bond,CRAG,BoC creditor: FC bonds
SRB,1992,2004,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SRB,2007,2007,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SRB,2009,2009,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SRB,1992,2007,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SRB,2002,2002,default,domestic,CRAG,BoC creditor: LC debt
SRB,1992,1992,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SRB,1997,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SYC,2008,2010,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SYC,2015,2015,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SYC,1997,1998,paris_club,paris_club,CRAG,BoC creditor: China
SYC,2000,2001,paris_club,paris_club,CRAG,BoC creditor: China
SYC,2003,2004,paris_club,paris_club,CRAG,BoC creditor: China
SYC,2006,2006,paris_club,paris_club,CRAG,BoC creditor: China
SYC,2011,2011,paris_club,paris_club,CRAG,BoC creditor: China
SYC,2018,2018,paris_club,paris_club,CRAG,BoC creditor: China
SYC,1984,1984,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SYC,1986,2013,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SYC,2000,2002,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SYC,2010,2010,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SYC,2008,2010,default,external_bond,CRAG,BoC creditor: FC bonds
SYC,1986,1999,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SYC,2001,2013,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SYC,2006,2015,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SYC,2017,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SLE,1977,1984,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SLE,1986,1986,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SLE,1992,1992,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SLE,1994,1996,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SLE,2000,2002,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SLE,2006,2008,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SLE,2021,2021,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SLE,1987,1991,paris_club,paris_club,CRAG,BoC creditor: China
